10.0|Josh Cleveland|JR|RB|11|9|41|4.56|0|0.8|3.7|71|2016
11.0|Donovan Wilson|JR|RB|12|4|34|8.50|1|0.3|2.8|71|2016
12.0|Leonard Skattebo|JR|RB|12|1|8|8.00|1|0.1|0.7|71|2016
13.0|Terence Stephens Jr.|FR|RB|9|2|-4|-2.00|0|0.2|-0.4|71|2016
|Total|||12|243|2713|11.16|19|20.3|226.1|71|2016
|Opponents|||12|243|3280|13.50|32|20.3|273.3|71|2016
1.0|Mason Schreck|SR|TE|12|59|651|11.03|4|4.9|54.3|86|2016
2.0|Marcus McGill|SR|WR|12|40|573|14.33|0|3.3|47.8|86|2016
3.0|Malcolm Robinson|SR|WR|12|22|277|12.59|1|1.8|23.1|86|2016
4.0|Kamathi Holsey|JR|WR|12|19|189|9.95|1|1.6|15.8|86|2016
5.0|Jamarl Eiland|JR|WR|12|18|175|9.72|1|1.5|14.6|86|2016
6.0|Jacob Martinez|JR|WR|7|7|121|17.29|1|1.0|17.3|86|2016
7.0|Johnathan Hawkins|SO|RB|12|21|119|5.67|1|1.8|9.9|86|2016
8.0|K.J. Osborn|FR|WR|12|8|105|13.13|1|0.7|8.8|86|2016
9.0|Jordan Johnson|SR|RB|12|9|101|11.22|1|0.8|8.4|86|2016
10.0|Tyler Mabry|FR|TE|12|9|95|10.56|0|0.8|7.9|86|2016
|Total|||12|212|2406|11.35|11|17.7|200.5|86|2016
|Opponents|||12|163|2178|13.36|15|13.6|181.5|86|2016
1.0|Chad Hansen|JR|WR|10|92|1249|13.58|11|9.2|124.9|107|2016
2.0|Demetris Robertson|FR|WR|12|50|767|15.34|7|4.2|63.9|107|2016
3.0|Melquise Stovall|FR|WR|10|42|415|9.88|3|4.2|41.5|107|2016
4.0|Bug Rivera|SR|WR|12|41|386|9.41|3|3.4|32.2|107|2016
5.0|Jordan Veasy|JR|WR|12|25|306|12.24|3|2.1|25.5|107|2016
6.0|Vic Wharton III|SO|WR|11|28|293|10.46|1|2.5|26.6|107|2016
7.0|Tre Watson|JR|RB|12|21|241|11.48|4|1.8|20.1|107|2016
8.0|Raymond Hudson|JR|WR|11|16|165|10.31|3|1.5|15.0|107|2016
9.0|Khalfani Muhammad|SR|RB|11|17|132|7.76|0|1.5|12.0|107|2016
10.0|Brandon Singleton|FR|WR|9|15|110|7.33|1|1.7|12.2|107|2016
11.0|Patrick Worstell|SR|WR|9|9|82|9.11|0|1.0|9.1|107|2016
12.0|Jack Austin|JR|WR|12|5|47|9.40|0|0.4|3.9|107|2016
13.0|Kanawai Noa|SO|WR|4|3|34|11.33|0|0.8|8.5|107|2016
14.0|Jordan Duncan|FR|WR|11|7|31|4.43|1|0.6|2.8|107|2016
15.0|Malik McMorris|SO|TE|12|2|26|13.00|0|0.2|2.2|107|2016
16.0|Evan Weaver|FR|DL|11|1|11|11.00|0|0.1|1.0|107|2016
17.0|Vic Enwere|JR|RB|6|4|10|2.50|0|0.7|1.7|107|2016
18.0|Billy McCrary III|SO|RB|11|2|3|1.50|0|0.2|0.3|107|2016
19.0|Patrick Laird|SO|RB|12|3|-2|-0.67|0|0.3|-0.2|107|2016
|Total|||12|383|4306|11.24|37|31.9|358.8|107|2016
|Opponents|||12|236|2945|12.48|30|19.7|245.4|107|2016
1.0|Corey Willis|JR|WR|13|71|1087|15.31|9|5.5|83.6|129|2016
2.0|Mark Chapman|JR|WR|13|44|592|13.45|4|3.4|45.5|129|2016
3.0|Tyler Conklin|JR|TE|13|42|560|13.33|6|3.2|43.1|129|2016
4.0|Brandon Childress|FR|WR|11|23|327|14.22|1|2.1|29.7|129|2016
5.0|Jesse Kroll|SR|WR|4|13|214|16.46|1|3.3|53.5|129|2016
6.0|Devon Spalding|JR|RB|11|31|204|6.58|1|2.8|18.5|129|2016
7.0|Jahray Hayes|SR|RB|13|12|120|10.00|0|0.9|9.2|129|2016
8.0|Zach Crouch|JR|TE|10|4|86|21.50|0|0.4|8.6|129|2016
9.0|Joe Bacci|SR|RB|13|9|84|9.33|0|0.7|6.5|129|2016
10.0|Jonathan Ward|FR|RB|8|8|69|8.63|0|1.0|8.6|129|2016
11.0|Austin Stewart|SR|WR|9|6|65|10.83|0|0.7|7.2|129|2016
12.0|Anthony Rice|SR|WR|10|5|56|11.20|0|0.5|5.6|129|2016
13.0|Eric Cooper|JR|WR|4|4|41|10.25|0|1.0|10.3|129|2016
14.0|Jonathan Carson|SO|TE|3|1|33|33.00|0|0.3|11.0|129|2016
15.0|Nate Brisson-Fast|SO|DL|13|1|18|18.00|0|0.1|1.4|129|2016
16.0|Jay Roberson|JR|RB|3|2|11|5.50|0|0.7|3.7|129|2016
17.0|Trevor Thomas|JR|RB|13|1|11|11.00|1|0.1|0.8|129|2016
18.0|Jamil Sabbagh|FR|WR|5|1|6|6.00|0|0.2|1.2|129|2016
19.0|Malik Fountain|SO|LB|13|1|4|4.00|0|0.1|0.3|129|2016
20.0|Cooper Rush|SR|QB|13|1|1|1.00|0|0.1|0.1|129|2016
|Total|||13|280|3589|12.82|23|21.5|276.1|129|2016
|Opponents|||13|248|2898|11.69|33|19.1|222.9|129|2016
1.0|Austin Duke|SR|WR|12|59|803|13.61|4|4.9|66.9|458|2016
2.0|T.L. Ford II|JR|WR|12|36|430|11.94|4|3.0|35.8|458|2016
3.0|Workpeh Kofa|SO|WR|12|27|329|12.19|5|2.3|27.4|458|2016
